text,rating,date,class
"Nossa experiência foi extremamente decepcionante. Se esse é o padrão de atendimento oferecido aos clientes do aplicativo Primeira Mesa, o estabelecimento precisa rever seriamente sua postura.

A impressão deixada foi a de um local que prioriza apenas clientes considerados “de alto nível”. Informar de maneira pouco cordial que pratos como camarões e hambúrgueres estavam em falta — enquanto eram servidos na mesa ao lado — foi, no mínimo, inadequado. Caso esses itens não estivessem incluídos na reserva do aplicativo, uma explicação clara e respeitosa teria sido suficiente, o que entenderíamos perfeitamente.

A frustração aumentou com o prato principal: os “medalhões de mignon” aguardados chegaram à mesa como tiras finas, excessivamente passadas e parecendo requintado.
Sinceramente, não sei se o problema está no chef ou no aplicativo, pois não vejo dificuldade alguma em preparar medalhões de mignon. Meu marido e eu já fizemos em casa, apenas com sal, pimenta e regando na manteiga com alecrim — e o resultado foi excelente. Fica a dica.

Ressalto, porém, que o atendimento da Maria não se enquadra nas críticas aqui relatadas. Ela demonstrou gentileza e atenção do início ao fim.",4,2025-12-30 17:09:32+00,-1
" Localizaçao  O elevador demora demais, e o horario da piscina.",7,2025-12-30 17:47:40+00,0
 A estrutura é muito boa. Os funcionários são atenciosos.  A cobrança dos gastos com o bar são confusas e pouco transparentes.,8,2025-12-31 11:05:04+00,1
 Quarto excelente! Hotel muito bem localizado. Perto de vários restaurantes.  Os elevadores não suportam a demanda e o local do café também é pequeno.,8,2025-12-31 11:24:48+00,1
"Muito bem localizado. Atendimento do café da manhã excelente, funcionário Jonas e Daniela sempre atentos e prestativos. O restaurante serve pratos ótimos e com rapidez.",10,2026-01-01 00:00:00+00,1
"O café da manhã foi reduzido em relação a minha estadia ,em fevereiro tinha mais opções e variedades no café da manhã ! A qualidade caiu um pouco .",8,2026-01-01 00:00:00+00,1
"Etwas in die Jahre gekommenen hotel, leider ohne Smart-TV.",8,2026-01-01 17:02:36+00,1
"Um ótimo 3 estrelas. Bem localizado, quartos limpos e confortáveis. Atendentes bem atenciosos. Café da manhã de boa qualidade.
O restaurante Sky Bar, porém, tem um serviço muito ruim, não recomendo.",10,2026-01-02 01:11:00+00,1
" Tamanho do quarto, localizacao!  Elevador é insuficiente para demanda.",8,2026-01-02 01:32:13+00,1
" Decent stay, good location",8,2026-01-02 15:11:42+00,1
"Difficile d'avoir un avis tranché sur cet hôtel qui possèdent certes des points forts mais aussi des points faibles.
Aspects positifs : 
* l'emplacement au centre d'Iguaçu et la possibilité de bénéficier d'une offre de restauration aux alentours variée et bonne. 
* Le petit déjeuner buffet est très complet  et les produits de bonne qualité
* Le rapport qualité / prix reste favorable

Aspects négatifs : 
* Le principal et majeur : une climatisation très / trop faible dans les chambres alors qu'il fait très très chaud et particulièrement humide en été dans cette zone (orages quasiment tous les jours), pas de climatisation dans les couloirs. Le linge présent dans nos valises était humide à notre départ au bout de 3 nuits...
* la salle du petit déjeuner (un peu tristoune). 
* la salle de restauration au dernier étage est bien triste sauf si vous pouvez manger en terrasse (pas souvent possible à cause des orages)
* l'offre de restauration ne nous a pas séduite et l'attente avait été interminable.

Si nous devions revenir à Iguaçu, nous tenterions un établissement concurrent.",6,2026-01-03 00:00:00+00,0
Atendimento muito bom,10,2026-01-03 00:00:00+00,1
" Localização fascinante 
Cardápio variado
Vista excelente 
Bons drinks 
Arrumação do quarto 
Espaço do quarto 
Próximo a restaurantes 
Próximo à ponte da amizade 
Facilidade para chegar e sair 
Comércio próximo 
Rooftop de tirar o fôlego 
Café da manhã variado  Nada , o hotel é completo",10,2026-01-03 02:25:52+00,1
"Minha estadia mal começou e logo no primeiro dia ja tive de enfrentar o maior desrespeito com o hóspede, ao estacionar meu carro no estacionamento recebi a notícia que o estacionamento era pago e tudo bem, porém nao tinham vagas as 23:00 da noite e tivemos que estacionar na rua a uma certa distância do hotel, alem de nao cumprirem com a função do estacionamento nos trataram com total desrespeito ao dizer que a responsabilidade era nossa em estacionar nosso carro na rua e que o estacionamento se dizia rotativo, fomos tratados com total desrespeito. Durante o dia tambem nos entregaram o quarto com uma cama a menos do que o prometido. Como conclusão nao recomendo pela falta de respeito e outros fatores com o tratamento com o hóspede",2,2026-01-03 02:47:08+00,-1
 O atendimento dos funcionários é rápido e eficiente. Precisamos de manutenção no quarto duas vezes e o problema foi resolvido em 10 minutos.  O café da manhã tem reposição demorada e o número de elevadores não dá vazão para atender a muitos quartos em muitos andares.,9,2026-01-03 13:34:04+00,1
Equipe e café da manhã,8,2026-01-04 00:00:00+00,1
"Pessimo estacionamento que não tem vaga pra todos os hóspedes! Teve família com bebê de colo indo deixar o carro no estacionamento do íbis como a recepção sugeriu! Que vc claramente tem mais estrutura! Fora o tempo de espera pro elevador chegar, isso quando não chegava lotado! Janela entrando muita água e banheiro com vazamento! Uma pessima experiência
O que salvou foi o atendimento do pessoal no café da manhã e no bar à beira da piscina",2,2026-01-04 21:44:56+00,-1
"The hotel is in a great location, right in the centre of everything with numerous bars, restuarants & shops close by. The breakfast was very good, the room was very clean and the bed was comfy. 
The only criticism that I would have is that the lifts are very slow and when we were on the top floor, then going down to and coming back up from breakfast was painful as the lifts were stopping at nearly every floor.",8,2026-01-05 00:00:00+00,1
O estacionamento é limitado em vagas e apos estar cheio mandam a gente procurar vaga na redondeza para estacionar.,6,2026-01-05 00:00:00+00,0
"a diária mais cara foi o dia 31/12, no entanto o hotel buscou faturamento muito alto para o pequeno espaço no hoof top e com isto os demais hóspedes ficaram com opção bem limitada da refeição da virada e ainda a carne servida estava com sabor/ cheiro de apodrecendo …prejudicando o principal dia da hospedagem..!!!",6,2026-01-05 00:00:00+00,0
Não vale o valor cobrado,4,2026-01-05 00:00:00+00,-1
" Camere spaziose , la dlsponibilita’ del personale , la piscina .",10,2026-01-05 12:08:57+00,1
" Amo a localização, os quartos são amplos sempre limpos e uma organização maravilhosa.  Eu gostaria de deixar a sugestão sobre limitar o uso da piscina até as 18:30. Foz é muito calor e chegamos de viagem loucos por um banho de piscina e uma bebida para refrescar e isso nos deixou um pouco frustrado assim como outros hóspedes que estavam no local.",10,2026-01-05 20:00:24+00,1
" Great restaurant on the top floor, and rooftop pool / viewing area.",9,2026-01-05 23:01:05+00,1
"Quartos limpos, pessoal educado",10,2026-01-06 00:00:00+00,1
"Maravilhoso visitar o Ski Bar. A equipe perfeita... Maria, Lucas, Diego... Só agradecimento pela acolhida de minha família. Excepcionais... Drinks e comida saborosas... Valor justo... Pôr do Sol único.",10,2026-01-06 00:00:00+00,1
"Horrível.
Hotel com um grande problema com estacionamento.
No meu caso ainda pior.
Tenho camionete grande e como não tem manobristas fica ainda pior, tendo em vista que o estacionamento do subsolo é muito apertado e com os carros muito mal estacionados.
Mas ainda piorou.
No segundo dia nem estacionamento apertado tinha no hotel.
E o mal atendimento dos recepcionistas piora.
Falaram que eu tinha que me virar com o meu carro e procurar um estacionamento em outro hotel, um absurdo.
Tive q estacionar meu carro no pátio de uma lavação e ainda deixar a chave com o cara que lá estava.
Não tem como aceitar um descaso desse da parte desse hotelzinho fuleiro.
Nossa família vem todo ano para Foz, já fiquei em hotel sem reserva e nunca passei por tantos problemas.
NÃO RECOMENDO ESSE HOTEL PARA NINGUÉM.",2,2026-01-06 02:42:16+00,-1
" Da localização do hotel
Da piscina com skybar 
Do café da manhã 
Das pessoas muito simpática",10,2026-01-06 18:17:10+00,1
"Quarto espaçoso com camas grandes, mas as toalhas de banho precisam de um upgrade.
No décimo sétimo andar, há um bar com piscina. Comida excelente, atendimento exemplar.
Café da manhã ótimo.",10,2026-01-07 02:53:15+00,1
" Clean and comfy  Size of TV
Price could be lower.
Rooftop is not that big
Live music was too loud...",8,2026-01-07 09:21:32+00,1
" Acomodação bem confortável  !!  Pra limpar o quarto tem que colocar a plaquinha !!
Uma coisa que me deixou bem frustrado foi o estacionamento !! 
Pq é cobrado mas é rotativo, ou seja se vc sair com o carro e volta mais tarde não tem mais vaga, aí tem que deixar o carro rua … 
Mas ninguém te explica isso !!!",7,2026-01-07 10:27:08+00,0
" Quarto silencioso, tamanho bom.  No quarto a cortina blackout não fechava muito bem e o quarto ficou muito claro durante a noite. 
Ficamos hospedados na noite de 30/12, vespera de Ano Novo e o valor foi extremamente alto, cerca de 3 vezes o cobrado normalmente.",9,2026-01-07 11:23:09+00,1
" Localização 
Atendimento 
Instalações, terraço lindo, piscina boa.  Detalhe no banheiro do quarto, que não deu tempo de arrumar enquanto estava no hotel. Vazamento do box para o banheiro, que deixou perigoso o piso.",9,2026-01-07 18:39:30+00,1
" Localização excelente, instalações novas e aconchegantes, cortesia da equipe.  Sem comentários.",10,2026-01-07 18:49:11+00,1
La relación calidad precio es buena.,8,2026-01-08 00:00:00+00,1
"Quarto confortável, mas café da manhã deixou a desejar um pouco",8,2026-01-08 00:00:00+00,1
" Hotel superou as expectativas. Experiencia incrível do início ao fim. Hotel confortável, limpo, ótimo café da manha.
Gostaria de destacar o  excelente atendimento da recepção (EVELYN e MATHEUS) com muita cordialidade, um diferencial do hotel. NOTA 10 a eles.  De ir embora rsrs",10,2026-01-08 00:01:15+00,1
"Nada a reclamar.  Td mto bom! Localização,  atendimento,  limpeza! Recomendo.",10,2026-01-08 11:03:31+00,1
" Funcionários excelentes, café da manhã e piscina.  Restrição de usar a piscina depois das 18 horas",9,2026-01-08 17:14:14+00,1
"Excelente estadia! Vista magnífica! 
Cama confortável, café da manhã saboroso, o rooftop é incrível com excelentes opções no cardápio.",10,2026-01-09 00:00:00+00,1
Elevadores lentos.,6,2026-01-09 00:00:00+00,0
"A experiência no hotel, infelizmente, ficou aquém do que foi prometido e do que se espera de um estabelecimento que se posiciona como premium.

Desde o momento da reserva, há um problema de expectativa: o hotel informa que possui estacionamento, porém, ao chegar, somos informados de que o serviço é cobrado à parte e, pior, que as vagas são rotativas e insuficientes para atender todos os hóspedes. Como consequência, em uma noite, fomos obrigados a deixar o carro em um estacionamento localizado a quase 2 km do hotel, o que é completamente incompatível com a proposta e o padrão que o hotel busca transmitir.

No rooftop, fomos apenas para apreciar a vista, mas ao nos sentarmos, um garçom imediatamente entregou o cardápio e permaneceu nos observando de forma constrangedora, como se fosse obrigatório realizar um consumo. Esse tipo de abordagem gera desconforto e passa uma sensação de pressão, o que vai na contramão de uma experiência sofisticada e acolhedora.

No café da manhã, o problema se repetiu de outra forma. Os funcionários circulam constantemente recolhendo pratos, muitas vezes sem sequer perguntar se o hóspede já terminou. Em um dos momentos, meu prato foi retirado enquanto eu ainda estava utilizando. Isso transmite a impressão de desorganização ou até de escassez de louça, além de tirar completamente o conforto e a tranquilidade da refeição.

Ficou muito claro que há uma preocupação excessiva com detalhes estéticos (como alinhamento de cadeiras e aparência do salão) enquanto aspectos fundamentais da experiência do hóspede, como conforto, privacidade e fluidez no atendimento, acabam sendo negligenciados.

O hotel parece mais preocupado em “parecer” sofisticado do que em realmente proporcionar uma experiência sofisticada. Isso gera frustração, quebra de expectativa e, infelizmente, nos leva a não recomendar o local.

Espero que esse feedback seja utilizado para ajustes reais, porque o potencial do espaço existe, o que falta é colocar o hóspede no centro da experiência.",2,2026-01-09 12:34:25+00,-1
" A piscina fecha muito cedo pra uma cidade muito quente e com as pessoas voltando dos passeios no final da tarde.
Uma pena. De 6 pernoites só usei na minha chegada pois não havia passeio programado",10,2026-01-09 17:11:51+00,1
" Gostei somente do atendimento e das refeições do restaurante e das camareiras.  Relatam ter estacionamento na reserva. Porém este é pago por dia de uso e com vagas muito limitadas. Todos correm o risco de não ter onde estacionar quando chegar com o carro de alguma atividade. Funcionários de atendimento não sabem o que fazer para qualquer questão apresentada. Possuo deficiência física e ao estacionar o carro na minha vaga devida, fui avisado que não poderia estacionar porque o carro era alugado sem o cadastro. No entanto, todo dia tinha um carro sem pessoa com deficiência estacionado ali. O gerente não soube explicar e eu que me vira-se para estacionar em outro hotel. Atitude que poderia imaginar preconceituosa. Os quartos apresentavam defeito nas fechaduras e ficávamos refém de esperar alguém para destravar. Foi muito mal atendido com a exceção do restaurante, garçons e camareiras.",3,2026-01-09 21:42:53+00,-1
